merchant_id,merchant_name,category,tier,city,onboarding_date,state
1754,Goel Group,Grocery,Micro,Guwahati,2025-12-30,Assam
1755,"Suri, Nair and Shankar",Utilities/Bill Pay,Micro,Kolkata,2025-02-12,West Bengal
1756,Sane Group,Pharmacy,Micro,Jaipur,2025-04-30,Rajasthan
1757,Rai Ltd,Home Services,SME,Bengaluru,2024-08-28,Karnataka
1758,Ramesh-Yadav,Fuel,SME,Mumbai,2025-05-03,Maharashtra
1759,"Barad, Verma and Chopra",Financial Services,Micro,Kochi,2024-11-17,Kerala
1760,Shan-Basak,Food & Dining,SME,Pune,2025-09-19,Maharashtra
1761,Venkataraman PLC,Food & Dining,Enterprise,Mumbai,2024-08-18,Maharashtra
1762,Baral-Ram,Pharmacy,SME,Delhi,2024-03-14,Delhi
1763,"Bawa, Gupta and Manne",Grocery,Micro,Mumbai,2025-06-21,Maharashtra
1764,Rao-Modi,Kirana/Local Store,Micro,Mumbai,2025-12-16,Maharashtra
1765,Shenoy-Ganesan,Entertainment,Micro,Bengaluru,2025-01-31,Karnataka
1766,Menon-Bhagat,Pharmacy,SME,Ahmedabad,2025-04-30,Gujarat
1767,"Varughese, Dhar and Sheth",Electronics,SME,Mumbai,2024-01-17,Maharashtra
1768,"Seth, Chana and Tella",Utilities/Bill Pay,Micro,Pune,2025-04-04,Maharashtra
1769,Gole PLC,Food & Dining,Micro,Chennai,2025-10-29,Tamil Nadu
1770,"Deshmukh, Ramaswamy and Sachdev",Food & Dining,Micro,Nagpur,2025-07-11,Maharashtra
1771,Seshadri-Bakshi,Fashion & Apparel,SME,Delhi,2025-06-15,Delhi
1772,Setty PLC,Utilities/Bill Pay,Enterprise,Bengaluru,2024-04-16,Karnataka
1773,"Jaggi, Sha and Chana",Electronics,SME,Lucknow,2025-07-12,Uttar Pradesh
1774,Naik-Gade,Utilities/Bill Pay,Micro,Lucknow,2024-03-25,Uttar Pradesh
1775,"Dasgupta, Chand and Comar",Kirana/Local Store,SME,Pune,2024-12-07,Maharashtra
1776,"Sengupta, Patil and Chada",Utilities/Bill Pay,SME,Mumbai,2025-07-14,Maharashtra
1777,"Rajagopalan, Vaidya and Dutta",Food & Dining,Micro,Kolkata,2025-01-05,West Bengal
1778,Rai-Bassi,Fuel,Micro,Kochi,2024-04-05,Kerala
1779,Nayak PLC,Grocery,SME,Mumbai,2025-02-09,Maharashtra
1780,"Doctor, Gaba and Dhillon",Travel & Transport,Micro,Coimbatore,2025-06-09,Tamil Nadu
1781,Behl Group,Kirana/Local Store,SME,Hyderabad,2024-01-12,Telangana
1782,More-Sehgal,Utilities/Bill Pay,Micro,Chennai,2025-09-15,Tamil Nadu
1783,Golla-Dalal,Utilities/Bill Pay,Micro,Mumbai,2025-01-21,Maharashtra
1784,Jain Inc,Travel & Transport,Enterprise,Jaipur,2024-07-11,Rajasthan
1785,"Kulkarni, Arora and Shanker",Food & Dining,SME,Nagpur,2024-10-07,Maharashtra
1786,Tara-Ahluwalia,Food & Dining,Micro,Delhi,2025-03-11,Delhi
1787,"Tak, Khanna and Kalla",Kirana/Local Store,Enterprise,Delhi,2024-08-07,Delhi
1788,"Soni, Setty and Rout",Fashion & Apparel,Micro,Hyderabad,2024-12-13,Telangana
1789,Buch-Ahuja,Food & Dining,SME,Guwahati,2024-09-09,Assam
1790,Mall PLC,Food & Dining,Enterprise,Kochi,2025-07-24,Kerala
1791,"Johal, Bawa and Goyal",Travel & Transport,Micro,Delhi,2025-03-25,Delhi
1792,Bhakta Ltd,Travel & Transport,SME,Lucknow,2025-04-04,Uttar Pradesh
1793,Bansal-Dhillon,Grocery,SME,Mumbai,2025-04-01,Maharashtra
1794,Misra LLC,Electronics,Micro,Mumbai,2025-07-20,Maharashtra
1795,Bawa Inc,Kirana/Local Store,SME,Hyderabad,2025-09-23,Telangana
1796,Gokhale-Edwin,Fuel,Micro,Patna,2025-06-26,Bihar
1797,"Mane, Goel and Shah",Entertainment,Micro,Delhi,2025-08-15,Delhi
1798,"Parsa, Banik and Chander",Electronics,SME,Delhi,2025-04-08,Delhi
1799,Naidu-Pillay,Grocery,Micro,Indore,2024-09-28,Madhya Pradesh
1800,Bir-Sane,Grocery,Micro,Mumbai,2024-09-18,Maharashtra
1801,"Bhattacharyya, Master and Sinha",Fuel,SME,Bhopal,2025-08-13,Madhya Pradesh
1802,Dara Ltd,Travel & Transport,Micro,Jaipur,2025-02-05,Rajasthan
1803,Narayan-Vyas,Education,Enterprise,Kolkata,2025-05-07,West Bengal
1804,Vohra-Kadakia,Travel & Transport,SME,Chennai,2025-09-19,Tamil Nadu
1805,"Kadakia, Bhardwaj and Chopra",Kirana/Local Store,Enterprise,Hyderabad,2024-09-16,Telangana
1806,"Wadhwa, Chahal and Sule",Utilities/Bill Pay,Micro,Jaipur,2025-09-07,Rajasthan
1807,"Mani, Sane and Nadig",Fuel,Micro,Mumbai,2024-04-29,Maharashtra
1808,Vora-Pandya,Grocery,Micro,Bengaluru,2025-02-04,Karnataka
1809,Taneja PLC,Food & Dining,SME,Pune,2025-05-05,Maharashtra
1810,"Tank, Tailor and Gole",Grocery,Micro,Surat,2024-03-16,Gujarat
1811,"Kaul, Mannan and Hari",Food & Dining,Micro,Mumbai,2025-09-24,Maharashtra
1812,Dani Inc,Fashion & Apparel,Micro,Coimbatore,2024-02-20,Tamil Nadu
1813,Dalal-Johal,Utilities/Bill Pay,Micro,Ranchi,2025-05-16,Jharkhand
1814,"Sachdeva, Sachdev and Bath",Fuel,SME,Pune,2024-07-10,Maharashtra
1815,Palla-Kala,Grocery,Micro,Kolkata,2025-03-21,West Bengal
1816,Jaggi Ltd,Financial Services,Enterprise,Chennai,2025-12-13,Tamil Nadu
1817,Kumar-Bir,Financial Services,Micro,Pune,2024-11-17,Maharashtra
1818,Mital-Toor,Kirana/Local Store,Micro,Delhi,2024-01-12,Delhi
1819,"Naik, Ahuja and Comar",Home Services,SME,Delhi,2024-08-31,Delhi
1820,"Nath, Om and Randhawa",Kirana/Local Store,SME,Pune,2025-09-27,Maharashtra
1821,"Balakrishnan, Gill and Hari",Fashion & Apparel,SME,Chennai,2025-04-06,Tamil Nadu
1822,Nigam-Srinivas,Financial Services,Micro,Surat,2025-12-10,Gujarat
1823,Banik-Deshpande,Food & Dining,SME,Delhi,2025-03-09,Delhi
1824,Dugal-Sharma,Fashion & Apparel,SME,Kochi,2024-05-10,Kerala
1825,"Nayak, Shere and Sachdev",Grocery,SME,Delhi,2025-08-21,Delhi
1826,"Bhalla, Verma and Mistry",Fuel,Micro,Mumbai,2024-09-07,Maharashtra
1827,"Mutti, Wason and Bahl",Home Services,Micro,Bengaluru,2024-03-28,Karnataka
1828,Narula LLC,Fuel,SME,Chandigarh,2025-11-11,Punjab
1829,Dixit LLC,Fashion & Apparel,Micro,Pune,2024-03-09,Maharashtra
1830,Nori Group,Kirana/Local Store,Micro,Hyderabad,2024-04-13,Telangana
1831,"Warrior, Gandhi and Ramachandran",Food & Dining,SME,Mumbai,2025-08-06,Maharashtra
1832,Dada LLC,Kirana/Local Store,SME,Mumbai,2025-08-12,Maharashtra
1833,"Murty, Balay and Magar",Grocery,SME,Delhi,2025-11-30,Delhi
1834,Chadha-Taneja,Utilities/Bill Pay,Micro,Hyderabad,2025-04-06,Telangana
1835,Prabhu Group,Grocery,Micro,Nagpur,2025-11-20,Maharashtra
1836,Kalita-Vohra,Electronics,Micro,Pune,2025-09-21,Maharashtra
1837,Gill-Choudhury,Fashion & Apparel,SME,Mumbai,2024-01-19,Maharashtra
1838,Barad-Jaggi,Entertainment,Micro,Coimbatore,2024-09-18,Tamil Nadu
1839,Sawhney PLC,Pharmacy,Micro,Kolkata,2024-02-22,West Bengal
1840,Subramanian PLC,Entertainment,Micro,Surat,2024-03-22,Gujarat
1841,Gupta LLC,Food & Dining,SME,Bengaluru,2025-04-12,Karnataka
1842,Viswanathan-Mukherjee,Utilities/Bill Pay,Micro,Delhi,2025-03-22,Delhi
1843,Dhar-Chaudhari,Grocery,SME,Delhi,2025-05-01,Delhi
1844,"Deo, Jha and Bansal",Food & Dining,SME,Mumbai,2025-06-15,Maharashtra
1845,Ram-Vig,Food & Dining,SME,Patna,2024-01-11,Bihar
1846,Agrawal LLC,Fashion & Apparel,Micro,Bengaluru,2024-04-12,Karnataka
1847,Chahal LLC,Electronics,Micro,Delhi,2025-01-10,Delhi
1848,Batra-Chauhan,Pharmacy,SME,Patna,2024-06-22,Bihar
1849,"Muni, Bajaj and Muni",Food & Dining,Micro,Hyderabad,2024-06-24,Telangana
1850,"Kadakia, Nagi and Iyer",Pharmacy,Micro,Bengaluru,2024-11-19,Karnataka
1851,Mangat LLC,Entertainment,Micro,Ahmedabad,2024-05-24,Gujarat
1852,"Nagar, Sastry and Dalal",Fuel,SME,Bengaluru,2025-02-14,Karnataka
1853,Dixit-Dugar,Food & Dining,SME,Ahmedabad,2024-05-12,Gujarat
1854,Contractor-Aurora,Food & Dining,Enterprise,Lucknow,2024-10-15,Uttar Pradesh
1855,"Varkey, Chaudry and Jhaveri",Utilities/Bill Pay,SME,Surat,2025-06-24,Gujarat
1856,"Palla, Nagar and Madan",Grocery,SME,Mumbai,2025-03-08,Maharashtra
1857,Mander PLC,Entertainment,SME,Bengaluru,2024-02-28,Karnataka
1858,Garg Inc,Home Services,SME,Bhopal,2025-02-17,Madhya Pradesh
1859,Nigam-Zachariah,Grocery,Micro,Bhopal,2024-03-04,Madhya Pradesh
1860,Bedi-De,Utilities/Bill Pay,Micro,Guwahati,2024-02-24,Assam
1861,Sinha Ltd,Entertainment,SME,Bengaluru,2025-05-17,Karnataka
1862,Cherian Group,Food & Dining,SME,Patna,2024-08-10,Bihar
1863,Chadha Group,Fashion & Apparel,SME,Mumbai,2024-01-27,Maharashtra
1864,Gola-Sehgal,Grocery,SME,Lucknow,2024-10-10,Uttar Pradesh
1865,"Parekh, Muni and Natarajan",Kirana/Local Store,Micro,Pune,2024-10-14,Maharashtra
1866,Walla Inc,Utilities/Bill Pay,Micro,Chandigarh,2025-02-04,Punjab
1867,Deep-Chander,Electronics,Micro,Ahmedabad,2024-08-20,Gujarat
1868,"Sidhu, Chatterjee and Shah",Food & Dining,Micro,Patna,2025-09-01,Bihar
1869,Shroff-Singhal,Food & Dining,Micro,Guwahati,2024-02-09,Assam
1870,Kapur and Sons,Pharmacy,SME,Kochi,2025-07-31,Kerala
1871,"Kuruvilla, Patla and Ramanathan",Pharmacy,Micro,Hyderabad,2025-01-12,Telangana
1872,Narayanan LLC,Entertainment,Enterprise,Delhi,2025-08-10,Delhi
1873,Sura-Balan,Fashion & Apparel,Micro,Mumbai,2025-04-04,Maharashtra
1874,Soman Inc,Grocery,Micro,Lucknow,2025-03-03,Uttar Pradesh
1875,Srinivas-Shenoy,Pharmacy,Micro,Bengaluru,2024-06-07,Karnataka
1876,Mandal LLC,Fuel,SME,Bengaluru,2025-02-25,Karnataka
1877,"Datta, Trivedi and Chauhan",Grocery,Micro,Hyderabad,2025-08-08,Telangana
1878,Chhabra-Nanda,Electronics,SME,Jaipur,2025-08-18,Rajasthan
1879,"Bobal, Mittal and Walia",Pharmacy,Micro,Surat,2024-05-28,Gujarat
1880,Rattan-Sachdev,Utilities/Bill Pay,Micro,Hyderabad,2024-05-24,Telangana
1881,Kohli PLC,Entertainment,Micro,Delhi,2024-01-05,Delhi
1882,Subramaniam Group,Food & Dining,Micro,Mumbai,2024-04-20,Maharashtra
1883,Oak and Sons,Grocery,SME,Chennai,2024-11-01,Tamil Nadu
1884,"Sankar, Saran and Oommen",Financial Services,SME,Surat,2024-03-09,Gujarat
1885,"Keer, Ghose and Brahmbhatt",Food & Dining,Micro,Mumbai,2025-02-02,Maharashtra
1886,"Sur, Contractor and Sheth",Fashion & Apparel,Micro,Kolkata,2025-12-03,West Bengal
1887,Chatterjee-Saxena,Electronics,Micro,Ahmedabad,2024-04-23,Gujarat
1888,Morar Group,Utilities/Bill Pay,Micro,Patna,2025-09-24,Bihar
1889,Chopra Ltd,Utilities/Bill Pay,Micro,Delhi,2024-04-24,Delhi
1890,"Raghavan, Narang and Talwar",Electronics,SME,Delhi,2025-04-18,Delhi
1891,"Bhat, Chana and Kalla",Entertainment,Enterprise,Mumbai,2025-11-02,Maharashtra
1892,Acharya and Sons,Utilities/Bill Pay,SME,Indore,2024-05-03,Madhya Pradesh
1893,"Dixit, Sethi and Wali",Utilities/Bill Pay,Enterprise,Bengaluru,2025-01-13,Karnataka
1894,Ramakrishnan-Sekhon,Pharmacy,Micro,Bengaluru,2024-01-06,Karnataka
1895,Jha Ltd,Food & Dining,Micro,Guwahati,2024-05-22,Assam
1896,Mistry-Modi,Fuel,Micro,Ranchi,2025-04-11,Jharkhand
1897,Padmanabhan-Chakraborty,Fuel,SME,Hyderabad,2025-11-07,Telangana
1898,"Anand, Uppal and Raval",Utilities/Bill Pay,Micro,Hyderabad,2025-06-02,Telangana
1899,Menon Inc,Fashion & Apparel,Micro,Delhi,2024-03-30,Delhi
1900,Bera-Acharya,Fashion & Apparel,Micro,Chennai,2025-06-02,Tamil Nadu
1901,"Parmer, Choudhary and Manda",Grocery,SME,Hyderabad,2025-02-20,Telangana
1902,Keer Group,Grocery,SME,Mumbai,2025-02-09,Maharashtra
1903,"Ramesh, Nadkarni and Raja",Food & Dining,SME,Jaipur,2024-03-31,Rajasthan
1904,Raj-Saran,Kirana/Local Store,SME,Delhi,2024-01-25,Delhi
1905,"Kakar, Ghose and Soman",Fashion & Apparel,SME,Chennai,2024-09-14,Tamil Nadu
1906,Guha PLC,Pharmacy,Micro,Pune,2024-11-26,Maharashtra
1907,Parsa-Sahni,Food & Dining,SME,Hyderabad,2024-09-12,Telangana
1908,Mani Ltd,Grocery,Micro,Mumbai,2024-05-05,Maharashtra
1909,Desai Inc,Electronics,SME,Ranchi,2024-01-12,Jharkhand
1910,Babu and Sons,Grocery,Enterprise,Jaipur,2024-08-24,Rajasthan
1911,"Sur, Sarkar and Deshpande",Kirana/Local Store,SME,Mumbai,2025-09-24,Maharashtra
1912,Devan Ltd,Travel & Transport,SME,Kochi,2025-11-05,Kerala
1913,Shah-Sandal,Travel & Transport,Enterprise,Mumbai,2025-05-20,Maharashtra
1914,"Gole, Sha and Upadhyay",Pharmacy,Micro,Bengaluru,2024-10-05,Karnataka
1915,Sengupta-Rajagopalan,Fuel,Enterprise,Coimbatore,2025-03-20,Tamil Nadu
1916,Kara-Grewal,Electronics,Enterprise,Ahmedabad,2025-10-29,Gujarat
1917,Amble-Tara,Grocery,SME,Mumbai,2024-05-14,Maharashtra
1918,"Khalsa, Thaker and Luthra",Pharmacy,Micro,Pune,2024-07-23,Maharashtra
1919,Peri-Bandi,Education,Micro,Jaipur,2024-06-15,Rajasthan
1920,Subramanian Ltd,Fashion & Apparel,Micro,Ahmedabad,2024-07-12,Gujarat
1921,Chowdhury-Subramaniam,Travel & Transport,SME,Pune,2025-01-07,Maharashtra
1922,"Buch, Dhar and Vyas",Food & Dining,Micro,Chennai,2025-08-01,Tamil Nadu
1923,Shroff-Varughese,Travel & Transport,SME,Hyderabad,2024-03-03,Telangana
1924,Virk PLC,Fashion & Apparel,SME,Bengaluru,2024-08-02,Karnataka
1925,Korpal Group,Electronics,SME,Delhi,2025-08-16,Delhi
1926,"Brahmbhatt, Zacharia and Muni",Food & Dining,Micro,Bengaluru,2024-06-29,Karnataka
1927,"Bera, Oza and Warrior",Entertainment,Micro,Jaipur,2024-10-20,Rajasthan
1928,Singh Group,Fashion & Apparel,SME,Chandigarh,2025-05-03,Punjab
1929,"Singh, Narula and Sama",Utilities/Bill Pay,SME,Chennai,2025-08-14,Tamil Nadu
1930,Menon-Mann,Grocery,SME,Mumbai,2024-06-04,Maharashtra
1931,Banik Ltd,Kirana/Local Store,Micro,Kolkata,2025-08-26,West Bengal
1932,"Modi, Lad and Bhat",Grocery,Micro,Guwahati,2025-08-29,Assam
1933,"Solanki, Gara and Behl",Utilities/Bill Pay,Micro,Kochi,2024-04-27,Kerala
1934,"Manne, Bala and Mangat",Food & Dining,SME,Patna,2025-05-22,Bihar
1935,Butala-Date,Fuel,Micro,Bhopal,2024-12-29,Madhya Pradesh
1936,"Bose, Mall and Krishnan",Food & Dining,SME,Bengaluru,2024-08-28,Karnataka
1937,Mand LLC,Pharmacy,Enterprise,Ranchi,2025-03-09,Jharkhand
1938,Atwal-Choudhury,Pharmacy,Enterprise,Ahmedabad,2024-12-08,Gujarat
1939,"Ghosh, Dora and Sekhon",Electronics,Micro,Ahmedabad,2025-06-07,Gujarat
1940,Gill-Lal,Grocery,Micro,Pune,2025-04-13,Maharashtra
1941,"Keer, Sundaram and Golla",Grocery,SME,Hyderabad,2025-10-17,Telangana
1942,"Bali, Oza and Chad",Pharmacy,SME,Delhi,2025-05-31,Delhi
1943,Dube Group,Fashion & Apparel,SME,Kolkata,2025-06-08,West Bengal
1944,Rajagopal-Khanna,Utilities/Bill Pay,Micro,Mumbai,2024-04-01,Maharashtra
1945,"Sarraf, Ganesh and Kade",Food & Dining,SME,Indore,2025-06-24,Madhya Pradesh
1946,"Pai, Bhagat and Lalla",Food & Dining,Micro,Kolkata,2024-06-16,West Bengal
1947,Ben and Sons,Utilities/Bill Pay,Micro,Mumbai,2025-10-12,Maharashtra
1948,Rastogi-Soni,Electronics,Micro,Kolkata,2025-12-17,West Bengal
1949,Soni-Walia,Fashion & Apparel,Micro,Bhopal,2024-06-16,Madhya Pradesh
1950,Raghavan Ltd,Fashion & Apparel,SME,Mumbai,2024-06-17,Maharashtra
1951,"Ramakrishnan, Som and Lala",Utilities/Bill Pay,SME,Nagpur,2024-05-19,Maharashtra
1952,Wali Group,Home Services,Micro,Ahmedabad,2024-04-30,Gujarat
1953,Mani Group,Grocery,Micro,Ahmedabad,2024-07-22,Gujarat
1954,Mutti-Wagle,Grocery,SME,Pune,2024-10-11,Maharashtra
1955,"Barman, Chatterjee and Wali",Fashion & Apparel,Micro,Lucknow,2025-06-30,Uttar Pradesh
1956,"Pandya, Sankaran and Mahajan",Utilities/Bill Pay,Micro,Delhi,2025-07-03,Delhi
1957,Madan-Loke,Travel & Transport,Micro,Bhopal,2024-11-16,Madhya Pradesh
1958,Kumer Ltd,Fashion & Apparel,Micro,Surat,2024-03-15,Gujarat
1959,"Raman, Shenoy and Khurana",Utilities/Bill Pay,SME,Delhi,2025-12-02,Delhi
1960,"Hayer, Venkatesh and Nazareth",Financial Services,SME,Patna,2024-09-07,Bihar
1961,"Gole, Munshi and Anne",Electronics,Micro,Surat,2024-04-29,Gujarat
1962,"Anand, Bir and Arora",Kirana/Local Store,SME,Mumbai,2024-02-19,Maharashtra
1963,Chaudhari-Vohra,Grocery,Micro,Delhi,2025-05-30,Delhi
1964,Sehgal LLC,Utilities/Bill Pay,SME,Pune,2024-05-13,Maharashtra
1965,Mander LLC,Food & Dining,Micro,Bengaluru,2025-10-12,Karnataka
1966,Bandi Inc,Fashion & Apparel,Micro,Mumbai,2025-12-06,Maharashtra
1967,"Chanda, Bhandari and Kalla",Grocery,Enterprise,Chandigarh,2024-02-09,Punjab
1968,"Dara, Dar and Chadha",Kirana/Local Store,Micro,Chennai,2025-01-14,Tamil Nadu
1969,"De, Prashad and Goyal",Electronics,Micro,Ahmedabad,2025-06-28,Gujarat
1970,Gour LLC,Grocery,Enterprise,Kolkata,2025-11-28,West Bengal
1971,Sibal-Borra,Food & Dining,SME,Mumbai,2024-03-13,Maharashtra
1972,"Setty, Malhotra and Sane",Food & Dining,SME,Ahmedabad,2025-09-02,Gujarat
1973,"Naik, Kurian and Edwin",Grocery,SME,Delhi,2024-10-11,Delhi
1974,Malhotra Inc,Fuel,SME,Hyderabad,2025-12-20,Telangana
1975,Rama-Natarajan,Grocery,SME,Surat,2025-09-20,Gujarat
1976,Kuruvilla LLC,Electronics,SME,Bhopal,2024-07-27,Madhya Pradesh
1977,Sastry Inc,Utilities/Bill Pay,Micro,Bhopal,2025-05-04,Madhya Pradesh
1978,Iyer-Ramaswamy,Grocery,Micro,Bengaluru,2025-01-16,Karnataka
1979,Swamy Inc,Travel & Transport,Micro,Hyderabad,2025-12-01,Telangana
1980,Zachariah Group,Food & Dining,SME,Jaipur,2025-01-13,Rajasthan
1981,Cherian Group,Entertainment,SME,Lucknow,2025-04-03,Uttar Pradesh
1982,"Lad, Chauhan and Banerjee",Grocery,Micro,Indore,2025-01-15,Madhya Pradesh
1983,Bobal PLC,Entertainment,Micro,Bhopal,2025-08-22,Madhya Pradesh
1984,"Krishna, Sehgal and Bahl",Grocery,SME,Bengaluru,2024-01-29,Karnataka
1985,Dixit-Acharya,Financial Services,Micro,Chandigarh,2025-11-20,Punjab
1986,Ramakrishnan LLC,Food & Dining,Micro,Mumbai,2025-03-20,Maharashtra
1987,Narayan Group,Education,Micro,Pune,2024-08-14,Maharashtra
1988,"Aggarwal, Varma and Swaminathan",Food & Dining,Micro,Delhi,2025-05-29,Delhi
1989,Sarin-Raval,Home Services,SME,Hyderabad,2024-12-15,Telangana
1990,"Boase, Zachariah and Kara",Fashion & Apparel,Micro,Lucknow,2025-10-13,Uttar Pradesh
1991,Rajagopalan Ltd,Food & Dining,SME,Delhi,2024-06-23,Delhi
1992,Dara-Wason,Grocery,SME,Kochi,2025-08-04,Kerala
1993,Nath-Mitter,Utilities/Bill Pay,Micro,Delhi,2024-06-19,Delhi
1994,Bhakta-Chana,Utilities/Bill Pay,Enterprise,Jaipur,2024-09-27,Rajasthan
1995,Warrior-Oak,Utilities/Bill Pay,Micro,Kolkata,2024-07-19,West Bengal
1996,Sharaf LLC,Kirana/Local Store,Micro,Mumbai,2024-07-19,Maharashtra
1997,"Jain, Goda and Baral",Grocery,Micro,Pune,2024-01-18,Maharashtra
1998,Halder-Mistry,Utilities/Bill Pay,SME,Guwahati,2025-02-27,Assam
1999,"Ramakrishnan, Chhabra and Parmer",Grocery,Micro,Delhi,2024-05-19,Delhi
2000,Chad-Sarma,Education,SME,Hyderabad,2025-11-16,Telangana
2001,"Gupta, Dey and Banik",Food & Dining,SME,Lucknow,2025-08-21,Uttar Pradesh
2002,Bakshi Ltd,Education,Micro,Chennai,2024-03-01,Tamil Nadu
2003,"Khare, Suresh and Ramachandran",Food & Dining,Micro,Mumbai,2024-03-17,Maharashtra
2004,Zachariah Ltd,Travel & Transport,SME,Hyderabad,2024-09-28,Telangana
2005,Tata-Walla,Fuel,Micro,Chennai,2025-05-26,Tamil Nadu
2006,Babu-Bansal,Food & Dining,SME,Mumbai,2025-03-14,Maharashtra
2007,Bhalla-Nazareth,Travel & Transport,Micro,Hyderabad,2024-05-09,Telangana
2008,"Basak, Ravi and Dani",Home Services,Enterprise,Kolkata,2024-04-03,West Bengal
2009,Virk Group,Grocery,Micro,Mumbai,2025-12-12,Maharashtra
2010,"Yadav, Dixit and Kaul",Grocery,SME,Mumbai,2025-06-20,Maharashtra
2011,Bansal Ltd,Electronics,Enterprise,Kolkata,2025-06-16,West Bengal
2012,Suresh Ltd,Grocery,Enterprise,Delhi,2025-07-03,Delhi
2013,Sinha PLC,Grocery,Micro,Bengaluru,2025-08-29,Karnataka
2014,Kibe Ltd,Fashion & Apparel,Micro,Bengaluru,2025-02-19,Karnataka
2015,"De, Atwal and Gera",Fashion & Apparel,Micro,Chandigarh,2024-03-12,Punjab
2016,"Bedi, Mohanty and Chatterjee",Entertainment,Micro,Bengaluru,2024-04-01,Karnataka
2017,Garde-Bhatt,Grocery,Enterprise,Chennai,2024-07-19,Tamil Nadu
2018,Comar Group,Pharmacy,Micro,Bengaluru,2025-09-03,Karnataka
2019,"Kannan, Bhatnagar and Jain",Grocery,Micro,Chennai,2024-03-13,Tamil Nadu
2020,Nazareth-Ratti,Food & Dining,Micro,Coimbatore,2024-02-18,Tamil Nadu
2021,Dara-Devan,Travel & Transport,SME,Mumbai,2025-11-27,Maharashtra
2022,Kala-Bath,Fuel,Micro,Jaipur,2025-12-23,Rajasthan
2023,"Ghose, Nayak and Bhatnagar",Utilities/Bill Pay,Micro,Hyderabad,2025-09-07,Telangana
2024,Mahal and Sons,Home Services,Micro,Pune,2025-01-24,Maharashtra
2025,Ganguly-Pingle,Utilities/Bill Pay,Micro,Ahmedabad,2025-03-31,Gujarat
2026,"Gala, Sarna and Kohli",Electronics,Micro,Chennai,2025-01-02,Tamil Nadu
2027,"Baria, Deol and Chaudhry",Financial Services,SME,Chandigarh,2025-02-27,Punjab
2028,"Puri, Dugar and Babu",Electronics,SME,Patna,2024-09-06,Bihar
2029,Buch-Ahuja,Food & Dining,SME,Mumbai,2025-06-12,Maharashtra
2030,Gola Inc,Grocery,SME,Delhi,2025-02-03,Delhi
2031,"Mander, Saha and Soni",Fashion & Apparel,SME,Mumbai,2024-06-06,Maharashtra
2032,"Date, Jhaveri and Dhar",Food & Dining,Enterprise,Mumbai,2025-10-02,Maharashtra
2033,"Madan, Virk and Seshadri",Grocery,Micro,Mumbai,2024-06-24,Maharashtra
2034,Khare-Ghosh,Electronics,SME,Kolkata,2024-10-12,West Bengal
2035,"Barad, Gole and Tata",Grocery,SME,Pune,2024-04-16,Maharashtra
2036,"Chakrabarti, Mitra and Pall",Pharmacy,Micro,Lucknow,2024-09-28,Uttar Pradesh
2037,Agrawal-Keer,Financial Services,Micro,Pune,2025-05-01,Maharashtra
2038,Dalal PLC,Food & Dining,Micro,Jaipur,2025-10-11,Rajasthan
2039,Pathak PLC,Kirana/Local Store,Micro,Lucknow,2024-01-04,Uttar Pradesh
2040,"Kanda, Shetty and Joshi",Utilities/Bill Pay,SME,Mumbai,2024-07-20,Maharashtra
2041,Bera-Hari,Grocery,SME,Guwahati,2024-03-13,Assam
2042,Dixit Ltd,Utilities/Bill Pay,SME,Ahmedabad,2024-09-23,Gujarat
2043,Tank-Goda,Travel & Transport,SME,Patna,2024-06-09,Bihar
2044,Bassi Inc,Utilities/Bill Pay,SME,Kolkata,2024-02-18,West Bengal
2045,"Patla, Mane and Kadakia",Food & Dining,SME,Patna,2025-02-01,Bihar
2046,Krishnamurthy-Natt,Food & Dining,Micro,Mumbai,2024-05-29,Maharashtra
2047,"Setty, Bassi and Chawla",Food & Dining,Micro,Ahmedabad,2024-12-09,Gujarat
2048,"Ben, Yogi and Goda",Entertainment,SME,Hyderabad,2024-05-27,Telangana
2049,Balakrishnan Group,Grocery,SME,Hyderabad,2025-06-19,Telangana
2050,"D’Alia, Bobal and Keer",Pharmacy,SME,Ahmedabad,2025-08-21,Gujarat
2051,"Saxena, Nanda and Saini",Pharmacy,SME,Kochi,2025-06-29,Kerala
2052,Nanda and Sons,Electronics,Micro,Coimbatore,2025-12-13,Tamil Nadu
2053,Nanda and Sons,Pharmacy,SME,Chandigarh,2025-07-21,Punjab
2054,Khalsa Ltd,Food & Dining,SME,Bengaluru,2024-03-10,Karnataka
2055,Iyengar-Prashad,Electronics,Micro,Pune,2024-07-07,Maharashtra
2056,Borah Group,Food & Dining,Enterprise,Delhi,2024-08-11,Delhi
2057,"Sundaram, Bhagat and Sarin",Grocery,Micro,Bengaluru,2025-04-30,Karnataka
2058,Kalita PLC,Fuel,Micro,Ahmedabad,2024-04-13,Gujarat
2059,Gokhale-Ram,Fashion & Apparel,Micro,Kolkata,2024-04-02,West Bengal
2060,Deshpande-Shankar,Fashion & Apparel,SME,Patna,2025-06-11,Bihar
2061,"Hari, Parmer and Madan",Grocery,Micro,Pune,2024-08-27,Maharashtra
2062,Nayak and Sons,Education,Micro,Mumbai,2024-11-23,Maharashtra
2063,Bhasin LLC,Grocery,Micro,Ahmedabad,2025-02-16,Gujarat
2064,Choudhry Group,Food & Dining,Micro,Delhi,2024-10-07,Delhi
2065,Sahota-Garg,Pharmacy,Micro,Chennai,2025-01-14,Tamil Nadu
