refund_id,transaction_id,refund_amount,refund_date,refund_reason
10429,560757,841.13,2025-03-02 18:29:44,Order Cancelled
10430,560766,427.98,2025-11-26 14:29:56,Order Cancelled
10431,560808,189.88,2025-02-17 14:45:25,Order Cancelled
10432,560818,253.37,2025-02-09 22:41:38,Product Return
10433,560902,383.31,2025-07-09 14:57:14,Duplicate Payment
10434,560996,454.5,2024-04-06 08:12:45,Order Cancelled
10435,561139,262.41,2024-01-31 23:20:22,Order Cancelled
10436,561148,201.3,2025-02-21 08:59:47,Service Not Rendered
10437,561166,246.55,2024-08-24 19:20:23,Order Cancelled
10438,561217,103.09,2024-08-10 21:00:32,Order Cancelled
10439,561246,227.27,2025-04-25 23:15:35,Order Cancelled
10440,561287,132.07,2024-02-06 20:36:07,Order Cancelled
10441,561297,562.11,2024-03-05 14:21:33,Product Return
10442,561298,411.97,2024-01-07 00:32:53,Order Cancelled
10443,561301,234.74,2024-02-12 09:38:08,Product Return
10444,561305,393.45,2025-03-11 19:32:22,Product Return
10445,561388,195.63,2024-10-20 14:53:38,Order Cancelled
10446,561498,524.62,2025-06-09 20:31:58,Order Cancelled
10447,561561,806.41,2025-12-29 13:17:08,Order Cancelled
10448,561569,361.87,2025-04-01 12:27:57,Duplicate Payment
10449,561628,463.3,2025-02-06 12:10:18,Order Cancelled
10450,561639,129.94,2025-09-09 20:12:01,Product Return
10451,561791,176.21,2024-11-30 01:57:07,Product Return
10452,561802,69.31,2025-04-14 20:50:21,Product Return
10453,561823,1076.66,2025-04-27 11:54:30,Order Cancelled
10454,561836,172.56,2024-12-09 20:18:02,Order Cancelled
10455,561875,506.24,2025-07-29 16:53:17,Product Return
10456,562037,66.44,2025-07-14 13:24:27,Merchant Error
10457,562068,1023.96,2025-01-03 22:29:10,Merchant Error
10458,562188,80.0,2024-06-27 07:23:30,Order Cancelled
10459,562207,417.08,2024-08-06 11:50:05,Product Return
10460,562416,549.57,2024-03-13 16:41:09,Order Cancelled
10461,562421,569.61,2025-04-05 12:19:57,Order Cancelled
10462,562440,552.57,2025-03-13 20:19:53,Order Cancelled
10463,562464,226.63,2024-06-09 15:29:04,Order Cancelled
10464,562711,243.7,2024-05-31 20:56:36,Product Return
10465,562788,480.18,2024-09-20 07:43:53,Order Cancelled
10466,562845,361.65,2024-09-19 15:41:52,Product Return
10467,562876,167.92,2025-09-18 13:52:52,Duplicate Payment
10468,562917,680.4,2025-01-26 22:55:29,Merchant Error
10469,562964,168.37,2024-01-16 17:13:41,Duplicate Payment
10470,563079,544.55,2024-11-12 20:57:57,Order Cancelled
10471,563092,542.02,2025-10-07 19:58:09,Order Cancelled
10472,563170,1308.87,2024-03-06 18:07:18,Product Return
10473,563184,289.89,2024-03-21 13:54:27,Product Return
10474,563219,435.89,2024-12-05 07:01:24,Merchant Error
10475,563287,137.23,2025-11-26 09:40:32,Product Return
10476,563334,89.76,2025-06-25 16:01:40,Duplicate Payment
10477,563425,382.03,2024-10-29 17:31:16,Duplicate Payment
10478,563466,261.38,2024-11-19 06:34:12,Order Cancelled
10479,563505,298.3,2025-10-07 18:25:25,Product Return
10480,563638,565.45,2024-08-01 21:48:24,Merchant Error
10481,563658,617.06,2025-05-24 14:18:03,Duplicate Payment
10482,563677,42.12,2025-09-15 07:08:54,Duplicate Payment
10483,563682,442.85,2024-04-24 00:11:22,Order Cancelled
10484,563765,869.77,2025-02-17 09:26:30,Merchant Error
10485,563773,159.52,2025-11-06 15:52:34,Order Cancelled
10486,563786,124.74,2025-08-04 11:19:18,Product Return
10487,563833,1128.66,2024-10-10 12:32:54,Order Cancelled
10488,563851,460.88,2025-01-17 19:33:55,Order Cancelled
10489,564000,254.27,2025-11-12 13:41:20,Merchant Error
10490,564037,1225.94,2025-01-01 21:38:29,Duplicate Payment
10491,564173,255.21,2025-05-28 19:59:15,Duplicate Payment
10492,564176,472.0,2025-05-23 14:08:29,Service Not Rendered
10493,564257,209.48,2025-12-16 21:47:50,Duplicate Payment
10494,564274,263.32,2024-05-21 23:12:20,Service Not Rendered
10495,564366,510.65,2025-08-30 07:27:33,Product Return
10496,564473,444.49,2024-09-17 01:12:22,Merchant Error
10497,564832,156.5,2025-10-03 14:03:53,Duplicate Payment
10498,564839,440.32,2025-05-12 18:25:41,Service Not Rendered
10499,564985,399.0,2024-11-16 10:51:48,Duplicate Payment
10500,564994,101.02,2025-08-03 13:00:49,Merchant Error
10501,565199,489.74,2024-10-24 10:23:01,Product Return
10502,565217,144.46,2024-06-20 21:22:32,Order Cancelled
10503,565418,1009.94,2024-04-02 21:53:46,Product Return
10504,565431,537.22,2025-12-07 23:31:38,Duplicate Payment
10505,565501,109.03,2025-11-26 21:45:55,Service Not Rendered
10506,565508,323.25,2025-07-13 14:25:33,Order Cancelled
10507,565647,310.3,2025-11-13 20:50:52,Product Return
10508,565710,203.98,2024-03-30 09:34:59,Service Not Rendered
10509,565754,334.97,2025-08-09 09:08:46,Merchant Error
10510,565874,429.0,2024-05-17 11:03:36,Product Return
10511,565882,130.56,2024-06-08 19:01:17,Order Cancelled
10512,565940,107.42,2025-09-13 09:52:40,Order Cancelled
10513,566012,448.3,2024-04-15 19:16:35,Order Cancelled
10514,566029,1083.45,2024-07-02 18:31:21,Duplicate Payment
10515,566084,187.25,2025-02-11 15:57:22,Service Not Rendered
10516,566087,472.4,2024-09-22 18:39:46,Order Cancelled
10517,566098,167.65,2025-03-29 14:03:45,Product Return
10518,566117,304.21,2024-08-08 22:55:51,Order Cancelled
10519,566126,331.47,2024-10-16 14:29:12,Merchant Error
10520,566178,885.31,2025-01-07 19:56:36,Order Cancelled
10521,566240,149.58,2025-07-07 12:47:32,Merchant Error
10522,566242,285.95,2025-11-14 12:19:22,Product Return
10523,566360,78.15,2024-07-08 19:04:58,Merchant Error
10524,566413,537.35,2025-12-19 11:26:50,Product Return
10525,566453,421.05,2024-11-05 20:24:17,Duplicate Payment
10526,566540,290.59,2024-10-20 17:46:47,Order Cancelled
10527,566564,405.18,2024-01-13 21:40:55,Order Cancelled
10528,566659,108.18,2025-05-02 19:00:42,Order Cancelled
10529,566692,177.53,2024-11-07 12:55:34,Product Return
10530,566742,326.49,2025-07-12 13:03:30,Duplicate Payment
10531,566788,240.52,2025-03-23 20:26:10,Order Cancelled
10532,566852,207.21,2025-07-26 12:07:18,Order Cancelled
10533,566989,556.95,2024-07-21 19:39:34,Service Not Rendered
10534,567055,113.15,2024-10-18 19:41:22,Order Cancelled
10535,567127,235.64,2025-04-26 10:48:40,Product Return
10536,567135,106.79,2024-06-22 09:45:03,Order Cancelled
10537,567344,210.75,2025-01-26 17:08:58,Duplicate Payment
10538,567628,594.45,2025-01-10 21:40:44,Service Not Rendered
10539,567684,95.03,2024-08-08 13:26:52,Order Cancelled
10540,567724,268.73,2025-09-06 22:21:43,Order Cancelled
10541,567727,159.52,2024-04-13 10:29:34,Merchant Error
10542,567741,460.82,2025-08-20 14:27:11,Duplicate Payment
10543,567775,360.18,2024-11-22 15:14:42,Order Cancelled
10544,567850,103.78,2024-12-07 07:34:27,Duplicate Payment
10545,568108,201.66,2024-12-20 14:00:36,Duplicate Payment
10546,568130,183.82,2025-11-20 22:55:11,Order Cancelled
10547,568175,394.21,2024-07-09 20:27:08,Order Cancelled
10548,568260,154.41,2024-08-14 17:44:20,Service Not Rendered
10549,568334,304.15,2024-12-27 23:57:27,Merchant Error
10550,568347,191.06,2025-03-22 08:33:18,Duplicate Payment
10551,568383,185.27,2024-05-04 05:00:09,Order Cancelled
10552,568392,110.76,2025-07-13 12:25:35,Order Cancelled
10553,568494,491.32,2025-12-07 08:49:47,Product Return
10554,568585,447.71,2024-09-09 22:21:21,Merchant Error
10555,568762,107.09,2025-03-31 20:55:37,Merchant Error
10556,568823,210.09,2024-12-05 18:09:22,Order Cancelled
10557,568840,307.68,2024-11-26 19:31:48,Product Return
10558,568855,310.76,2025-04-14 09:05:35,Service Not Rendered
10559,568893,224.15,2024-02-11 10:33:00,Product Return
10560,568909,140.27,2025-07-19 12:49:09,Service Not Rendered
10561,568947,342.31,2024-04-09 10:55:24,Product Return
10562,568966,407.96,2025-10-12 20:50:13,Product Return
10563,569009,537.86,2025-07-10 17:41:26,Merchant Error
10564,569043,855.15,2024-02-02 12:26:13,Merchant Error
10565,569070,201.65,2025-10-28 17:37:01,Service Not Rendered
10566,569206,301.92,2025-11-11 22:53:40,Order Cancelled
10567,569368,76.83,2025-11-17 17:51:51,Duplicate Payment
10568,569486,170.09,2024-04-25 15:31:55,Product Return
10569,569633,1349.51,2024-06-14 23:27:29,Service Not Rendered
10570,569659,156.79,2025-11-06 20:14:18,Merchant Error
10571,569695,341.09,2024-02-13 08:27:53,Order Cancelled
10572,569730,359.15,2025-09-01 19:57:17,Product Return
10573,569834,179.2,2024-10-13 22:53:21,Merchant Error
10574,569866,705.95,2024-12-22 18:38:52,Product Return
10575,569871,119.48,2025-08-11 03:21:07,Duplicate Payment
10576,569932,400.77,2024-03-11 12:28:41,Order Cancelled
10577,569989,377.23,2025-02-02 13:45:08,Service Not Rendered
10578,570031,224.69,2025-04-26 15:57:21,Order Cancelled
10579,570077,220.42,2024-03-12 20:15:45,Order Cancelled
10580,570141,338.9,2024-04-04 15:28:01,Order Cancelled
10581,570150,693.55,2024-12-08 12:10:27,Merchant Error
10582,570156,129.93,2024-02-27 13:54:11,Duplicate Payment
10583,570271,324.37,2024-05-05 21:36:12,Merchant Error
10584,570352,297.97,2024-08-18 11:21:25,Merchant Error
10585,570368,228.1,2024-08-30 23:50:24,Service Not Rendered
10586,570376,882.09,2024-06-26 10:53:18,Product Return
10587,570469,298.59,2025-09-11 07:14:48,Merchant Error
10588,570498,178.36,2025-10-01 16:11:38,Order Cancelled
10589,570620,928.31,2024-08-06 20:22:32,Service Not Rendered
10590,570718,95.11,2024-02-11 06:33:34,Order Cancelled
10591,570724,210.12,2024-12-16 11:35:58,Duplicate Payment
10592,570728,195.5,2025-12-09 15:53:36,Order Cancelled
10593,570969,174.69,2024-06-30 18:49:52,Duplicate Payment
10594,571006,154.29,2025-04-10 11:35:58,Duplicate Payment
10595,571090,318.22,2024-06-04 20:18:49,Order Cancelled
10596,571156,228.43,2024-11-23 02:17:04,Duplicate Payment
10597,571291,187.67,2025-09-13 14:44:18,Order Cancelled
10598,571309,66.85,2025-04-15 21:35:55,Service Not Rendered
10599,571349,460.68,2025-12-06 17:06:37,Order Cancelled
10600,571355,215.72,2024-08-04 18:50:32,Order Cancelled
10601,571360,181.1,2025-01-09 19:39:30,Merchant Error
10602,571361,344.33,2024-11-16 12:00:26,Merchant Error
10603,571388,261.03,2024-04-23 18:44:12,Order Cancelled
10604,571444,267.1,2024-09-09 18:25:52,Order Cancelled
10605,571479,238.09,2025-04-30 08:57:27,Order Cancelled
10606,571485,796.85,2024-11-05 20:01:19,Merchant Error
10607,571534,234.64,2025-03-02 10:30:32,Merchant Error
10608,571580,107.52,2025-12-13 15:07:54,Order Cancelled
10609,571726,198.46,2024-11-22 13:15:24,Order Cancelled
10610,571807,640.38,2025-02-09 20:38:48,Product Return
10611,571859,434.98,2025-05-23 11:44:50,Merchant Error
10612,571909,531.97,2025-01-17 23:32:47,Order Cancelled
10613,571975,315.03,2025-08-21 21:07:32,Duplicate Payment
10614,572053,685.32,2024-12-05 07:48:37,Order Cancelled
10615,572101,124.8,2024-11-28 06:39:34,Order Cancelled
10616,572153,198.31,2025-02-10 17:53:37,Order Cancelled
10617,572230,651.51,2025-10-28 10:08:20,Product Return
10618,572253,94.2,2025-01-10 19:45:53,Order Cancelled
10619,572330,1240.53,2025-03-13 19:45:07,Service Not Rendered
10620,572385,350.06,2025-10-08 11:04:20,Product Return
10621,572428,796.23,2025-02-19 08:55:31,Duplicate Payment
10622,572482,206.14,2025-06-14 08:28:51,Product Return
10623,572591,560.16,2024-03-04 11:27:35,Order Cancelled
10624,572617,295.18,2024-08-07 05:35:34,Merchant Error
10625,572637,165.7,2025-11-21 18:22:56,Product Return
10626,572688,644.44,2025-11-14 13:53:49,Duplicate Payment
10627,572723,169.43,2024-10-15 11:57:00,Service Not Rendered
10628,572735,150.9,2025-02-01 13:45:30,Service Not Rendered
10629,572755,182.28,2025-09-13 08:09:19,Order Cancelled
10630,572757,286.57,2024-11-14 13:03:34,Order Cancelled
10631,572774,633.59,2025-09-11 17:14:26,Service Not Rendered
10632,572856,326.04,2024-12-02 04:17:03,Order Cancelled
10633,572960,488.32,2024-03-19 20:54:42,Product Return
10634,572988,335.42,2024-07-22 17:06:58,Order Cancelled
10635,573040,67.17,2024-08-14 16:12:20,Order Cancelled
10636,573082,58.39,2025-02-13 21:39:45,Order Cancelled
10637,573101,640.73,2024-03-20 12:58:55,Order Cancelled
10638,573289,100.74,2025-04-01 12:47:20,Product Return
10639,573356,103.29,2025-06-15 11:41:51,Duplicate Payment
10640,573433,153.96,2025-04-24 09:57:03,Order Cancelled
10641,573525,261.86,2024-02-11 21:09:15,Service Not Rendered
10642,573565,423.16,2024-02-02 12:40:12,Merchant Error
10643,573624,405.8,2024-12-12 12:19:57,Order Cancelled
10644,573703,112.78,2024-12-22 09:34:27,Merchant Error
10645,573845,135.28,2025-11-12 20:08:26,Service Not Rendered
10646,573852,84.88,2025-07-06 19:52:24,Duplicate Payment
10647,573999,205.93,2024-11-19 10:58:05,Order Cancelled
10648,574027,60.0,2024-03-10 15:34:43,Order Cancelled
10649,574144,113.19,2025-09-24 16:42:53,Service Not Rendered
10650,574158,157.92,2024-12-02 11:08:12,Product Return
10651,574183,115.55,2024-10-23 20:31:51,Merchant Error
10652,574184,234.33,2025-01-14 19:25:23,Order Cancelled
10653,574189,454.21,2025-11-10 04:54:35,Merchant Error
10654,574249,262.15,2025-09-26 22:19:29,Order Cancelled
10655,574280,164.26,2025-09-14 07:19:49,Order Cancelled
10656,574370,149.49,2025-10-17 13:47:28,Order Cancelled
10657,574397,483.96,2025-09-22 18:26:55,Order Cancelled
10658,574476,90.72,2025-07-27 11:46:46,Product Return
10659,574478,566.41,2025-09-02 07:22:02,Product Return
10660,574485,452.22,2025-10-04 13:17:36,Product Return
10661,574497,185.96,2025-08-06 12:35:19,Product Return
10662,574502,214.5,2024-08-29 14:31:08,Order Cancelled
10663,574509,200.26,2025-07-06 18:49:31,Product Return
10664,574525,172.22,2024-02-24 10:38:32,Order Cancelled
10665,574706,253.31,2025-03-28 20:11:45,Product Return
10666,574836,159.9,2024-07-23 19:35:26,Service Not Rendered
10667,574945,252.17,2024-02-22 02:00:38,Product Return
10668,574971,876.65,2025-01-06 12:17:39,Merchant Error
10669,574976,464.21,2024-04-03 18:00:42,Order Cancelled
10670,575071,378.25,2024-12-23 21:30:39,Merchant Error
10671,575128,92.7,2024-03-09 14:45:37,Merchant Error
10672,575186,260.0,2024-02-15 06:07:05,Order Cancelled
10673,575251,398.64,2024-12-09 14:00:30,Order Cancelled
10674,575399,240.2,2025-05-19 01:44:10,Order Cancelled
10675,575406,169.82,2025-03-06 19:27:31,Merchant Error
10676,575471,293.06,2025-12-21 19:20:14,Order Cancelled
10677,575495,75.27,2024-11-29 09:49:32,Service Not Rendered
10678,575535,611.69,2025-02-25 10:45:23,Product Return
10679,575563,911.05,2025-06-03 18:11:40,Order Cancelled
10680,575589,336.95,2024-03-27 20:59:51,Product Return
10681,575590,259.69,2025-12-02 21:43:07,Merchant Error
10682,575601,321.45,2024-10-08 21:09:49,Order Cancelled
10683,575669,259.88,2025-08-30 14:28:11,Order Cancelled
10684,575690,176.74,2025-03-27 14:28:50,Product Return
10685,575845,363.38,2024-10-16 09:10:34,Product Return
10686,575913,79.2,2025-10-09 13:04:09,Order Cancelled
10687,575967,310.97,2024-09-11 22:57:25,Order Cancelled
10688,575993,536.48,2024-02-20 20:45:34,Duplicate Payment
10689,576045,403.28,2024-04-20 22:02:01,Order Cancelled
10690,576072,320.39,2025-04-07 12:01:26,Order Cancelled
10691,576176,52.45,2025-03-24 01:57:12,Product Return
10692,576186,77.95,2024-09-18 19:01:20,Merchant Error
10693,576234,217.23,2025-05-29 21:41:58,Product Return
10694,576269,718.3,2025-11-20 19:50:34,Service Not Rendered
10695,576306,103.48,2025-09-09 13:46:25,Merchant Error
10696,576373,626.14,2024-06-26 19:39:19,Order Cancelled
10697,576401,139.05,2025-04-11 10:13:19,Product Return
10698,576498,1250.2,2024-01-12 10:36:58,Order Cancelled
10699,576675,797.79,2024-07-09 21:22:11,Service Not Rendered
10700,576677,230.12,2025-01-15 13:07:38,Product Return
10701,576704,292.13,2025-10-19 07:21:12,Duplicate Payment
10702,576813,325.21,2024-10-12 15:21:01,Merchant Error
10703,576829,194.8,2025-06-11 16:24:06,Merchant Error
10704,576841,107.6,2025-05-15 12:51:09,Order Cancelled
10705,576862,486.31,2025-01-19 06:09:05,Merchant Error
10706,576988,207.51,2024-11-09 11:33:04,Order Cancelled
10707,577026,306.55,2024-07-08 12:23:57,Product Return
10708,577056,870.48,2024-11-21 19:59:38,Merchant Error
10709,577133,203.72,2025-07-23 13:03:07,Service Not Rendered
10710,577157,503.57,2024-06-23 16:39:15,Service Not Rendered
10711,577164,431.55,2024-06-05 13:01:18,Product Return
10712,577192,527.17,2024-08-27 19:52:10,Merchant Error
10713,577219,374.0,2025-09-21 03:06:12,Order Cancelled
10714,577248,212.73,2025-05-23 12:33:12,Merchant Error
10715,577257,485.93,2025-04-03 15:52:43,Product Return
10716,577284,243.3,2025-12-12 18:46:26,Order Cancelled
10717,577377,177.18,2024-02-15 10:52:41,Merchant Error
10718,577381,296.72,2025-04-08 13:47:19,Merchant Error
10719,577445,369.16,2025-06-02 17:06:05,Product Return
10720,577446,588.98,2025-04-20 19:43:08,Duplicate Payment
10721,577543,293.93,2024-04-23 11:00:18,Service Not Rendered
10722,577677,184.12,2024-09-28 11:08:38,Order Cancelled
10723,577725,1789.83,2025-07-12 16:57:30,Duplicate Payment
10724,577746,437.38,2024-08-25 21:59:27,Product Return
10725,577809,95.91,2025-04-04 19:38:01,Merchant Error
10726,577847,160.31,2024-06-20 10:38:01,Duplicate Payment
10727,577862,802.81,2024-07-06 19:30:44,Order Cancelled
10728,577917,230.79,2024-03-31 20:27:44,Duplicate Payment
10729,577932,698.92,2025-12-23 11:26:31,Merchant Error
10730,578041,330.6,2024-11-08 13:11:50,Merchant Error
10731,578095,57.5,2024-05-06 05:54:19,Duplicate Payment
10732,578110,176.47,2024-06-25 18:54:31,Order Cancelled
10733,578203,286.13,2025-11-04 15:44:19,Product Return
10734,578246,70.76,2024-04-28 18:16:24,Order Cancelled
10735,578347,238.32,2025-05-14 19:56:54,Order Cancelled
10736,578430,192.07,2025-06-19 18:36:28,Product Return
10737,578454,149.16,2025-07-23 17:32:56,Product Return
10738,578486,198.59,2024-12-04 16:08:20,Product Return
10739,578611,233.68,2024-10-21 12:32:34,Service Not Rendered
10740,578725,178.34,2025-02-20 08:26:54,Product Return
10741,578760,442.07,2024-07-24 01:58:38,Product Return
10742,578996,766.91,2024-01-24 15:50:53,Duplicate Payment
10743,579053,534.62,2025-10-21 19:37:48,Order Cancelled
10744,579148,85.65,2025-09-03 19:53:49,Order Cancelled
10745,579183,421.75,2024-01-18 13:15:39,Merchant Error
10746,579218,1598.51,2024-06-16 14:28:24,Duplicate Payment
10747,579254,256.45,2024-02-23 21:38:10,Merchant Error
10748,579258,1369.37,2025-04-06 06:04:57,Product Return
10749,579300,745.56,2025-03-30 21:44:28,Service Not Rendered
10750,579314,470.22,2025-05-25 12:57:03,Merchant Error
10751,579519,373.85,2024-01-29 18:00:10,Duplicate Payment
10752,579530,333.73,2026-01-06 23:21:45,Product Return
10753,579592,132.92,2025-10-24 06:21:16,Service Not Rendered
10754,579666,290.43,2025-06-23 19:41:47,Duplicate Payment
10755,579696,591.78,2024-08-26 21:44:46,Order Cancelled
10756,579766,446.01,2024-01-05 21:06:32,Order Cancelled
10757,579792,546.6,2025-08-21 16:20:12,Product Return
10758,579798,509.08,2025-12-07 18:00:32,Service Not Rendered
10759,579874,134.44,2024-08-05 08:25:20,Merchant Error
10760,579905,154.35,2025-05-30 08:27:14,Order Cancelled
10761,579980,241.97,2025-01-15 14:29:20,Duplicate Payment
10762,580049,1354.84,2025-08-26 18:07:23,Order Cancelled
10763,580340,565.26,2024-01-10 11:59:47,Service Not Rendered
10764,580388,249.13,2024-10-01 13:57:43,Order Cancelled
10765,580439,258.49,2024-03-31 01:03:40,Product Return
10766,580477,43.64,2024-05-10 09:16:53,Order Cancelled
10767,580488,69.76,2025-06-11 06:08:22,Order Cancelled
10768,580560,365.66,2024-08-06 11:59:49,Product Return
10769,580606,290.95,2025-05-06 12:17:49,Service Not Rendered
