user_id,signup_date,city,state,acquisition_channel,age_bucket,kyc_status,is_churned,recency_days,frequency,total_amount,avg_amount
10674,2025-05-22,Ahmedabad,Gujarat,Referral,18-24,"Full KYC",0,2,49,24190.04,493.67
10675,2025-06-09,Mumbai,Maharashtra,"Bank Partnership",18-24,"Full KYC",0,3,216,137720.70,637.60
10676,2025-05-01,Delhi,Delhi,Referral,25-34,"Full KYC",0,41,15,10576.87,705.12
10677,2024-07-15,Chennai,"Tamil Nadu","Merchant Partner",55+,"Min KYC",1,NULL,0,NULL,NULL
10678,2025-08-28,Mumbai,Maharashtra,"Paid Ad",35-44,"Min KYC",0,3,18,11726.44,651.47
10679,2024-06-21,Delhi,Delhi,Organic,25-34,"Min KYC",0,0,345,198996.94,576.80
10680,2024-07-21,Mumbai,Maharashtra,"Merchant Partner",18-24,"Full KYC",0,123,5,1529.63,305.93
10681,2025-09-30,Nagpur,Maharashtra,Referral,25-34,"Full KYC",0,12,9,3793.12,421.46
10682,2024-09-04,Pune,Maharashtra,Referral,35-44,"Min KYC",0,136,11,10753.43,977.58
10683,2025-05-23,Mumbai,Maharashtra,"Paid Ad",18-24,"Full KYC",0,35,55,26784.14,486.98
10684,2024-01-31,Pune,Maharashtra,Organic,25-34,"Full KYC",0,36,38,28471.45,749.25
10685,2025-03-24,Kochi,Kerala,"Bank Partnership",45-54,"Min KYC",0,0,30,21948.61,731.62
10686,2025-09-26,Delhi,Delhi,Organic,25-34,"Full KYC",0,6,39,16134.25,413.70
10687,2025-06-01,Bengaluru,Karnataka,"Merchant Partner",45-54,"Full KYC",1,41,6,2002.63,333.77
10688,2025-03-01,Guwahati,Assam,Referral,35-44,"Min KYC",0,6,48,17871.67,372.33
10689,2025-09-11,Patna,Bihar,"Paid Ad",35-44,"Full KYC",0,1,76,42022.62,552.93
10690,2024-08-05,Chennai,"Tamil Nadu","Bank Partnership",25-34,"Full KYC",0,10,37,14689.55,397.01
10691,2024-10-02,Delhi,Delhi,"Bank Partnership",18-24,"Min KYC",0,18,14,6096.06,435.43
10692,2024-02-20,Delhi,Delhi,"Merchant Partner",25-34,"Full KYC",0,16,3,2946.46,982.15
10693,2025-05-24,Patna,Bihar,"Merchant Partner",18-24,"Full KYC",0,59,7,4764.92,680.70
10694,2025-06-12,Jaipur,Rajasthan,Referral,35-44,Pending,0,6,282,150967.73,535.35
10695,2025-07-02,Hyderabad,Telangana,Organic,35-44,Pending,0,34,48,42751.52,890.66
10696,2025-06-30,Mumbai,Maharashtra,Referral,35-44,"Full KYC",1,344,1,924.12,924.12
10697,2024-04-02,Delhi,Delhi,"Paid Ad",25-34,"Full KYC",0,196,5,1347.76,269.55
10698,2025-05-01,Lucknow,"Uttar Pradesh",Organic,25-34,"Full KYC",0,0,127,68852.94,542.15
10699,2025-07-11,Ahmedabad,Gujarat,"Paid Ad",35-44,"Min KYC",0,91,9,5263.01,584.78
10700,2024-05-28,Hyderabad,Telangana,Referral,25-34,"Full KYC",0,0,95,49396.80,519.97
10701,2024-12-13,Kolkata,"West Bengal","Paid Ad",18-24,"Full KYC",0,12,22,9402.32,427.38
10702,2025-10-28,Surat,Gujarat,"Paid Ad",25-34,"Min KYC",0,54,12,8377.21,698.10
10703,2024-10-29,Ahmedabad,Gujarat,"Merchant Partner",35-44,Pending,1,487,1,484.98,484.98
10704,2025-07-03,Bengaluru,Karnataka,Referral,18-24,"Full KYC",0,2,75,34587.91,461.17
10705,2025-01-22,Coimbatore,"Tamil Nadu","Paid Ad",25-34,"Full KYC",0,37,21,11137.20,530.34
10706,2025-04-25,Mumbai,Maharashtra,"Paid Ad",35-44,"Min KYC",0,6,86,43776.24,509.03
10707,2025-04-02,Kolkata,"West Bengal",Organic,25-34,"Min KYC",0,12,6,4179.96,696.66
10708,2025-04-20,Delhi,Delhi,"Paid Ad",18-24,"Full KYC",0,136,16,7940.65,496.29
10709,2025-07-22,Lucknow,"Uttar Pradesh",Organic,35-44,"Full KYC",0,74,11,12034.34,1094.03
10710,2025-10-22,Kolkata,"West Bengal","Merchant Partner",18-24,"Full KYC",0,28,35,13752.60,392.93
10711,2024-08-03,Delhi,Delhi,"Bank Partnership",25-34,"Full KYC",0,4,47,20698.51,440.39
10712,2025-11-08,Chennai,"Tamil Nadu",Organic,25-34,"Full KYC",0,47,7,2063.35,294.76
10713,2025-04-03,Chennai,"Tamil Nadu","Paid Ad",45-54,"Full KYC",0,427,1,516.06,516.06
10714,2025-03-10,Pune,Maharashtra,"Merchant Partner",25-34,"Full KYC",0,2,33,19747.55,598.41
10715,2024-08-27,Mumbai,Maharashtra,"Paid Ad",18-24,"Full KYC",0,30,10,5691.09,569.11
10716,2024-10-31,Delhi,Delhi,Referral,25-34,"Full KYC",0,4,25,12125.83,485.03
10717,2025-04-20,Guwahati,Assam,"Paid Ad",25-34,"Full KYC",0,7,46,19134.84,415.97
10718,2024-09-22,Delhi,Delhi,Referral,18-24,"Full KYC",0,97,13,5752.37,442.49
10719,2024-07-28,Pune,Maharashtra,Referral,18-24,"Full KYC",0,108,32,14504.17,453.26
10720,2025-08-20,Bengaluru,Karnataka,"Bank Partnership",35-44,"Full KYC",0,58,12,5142.76,428.56
10721,2024-10-30,Surat,Gujarat,Referral,55+,"Min KYC",1,22,29,15344.13,529.11
10722,2025-04-15,Kolkata,"West Bengal","Bank Partnership",45-54,"Full KYC",0,4,13,12510.41,962.34
10723,2024-01-23,Lucknow,"Uttar Pradesh","Paid Ad",45-54,"Full KYC",1,47,11,4796.02,436.00
10724,2024-02-26,Ahmedabad,Gujarat,Referral,25-34,"Min KYC",0,24,31,19003.04,613.00
10725,2025-09-11,Chennai,"Tamil Nadu","Bank Partnership",35-44,"Min KYC",1,16,2,1728.59,864.30
10726,2024-04-13,Coimbatore,"Tamil Nadu",Organic,18-24,"Full KYC",0,60,8,3126.57,390.82
10727,2025-08-03,Lucknow,"Uttar Pradesh","Bank Partnership",25-34,"Min KYC",0,12,7,2170.99,310.14
10728,2025-10-19,Jaipur,Rajasthan,"Paid Ad",35-44,"Full KYC",0,15,15,10094.21,672.95
10729,2024-12-17,Jaipur,Rajasthan,Referral,18-24,Pending,0,10,53,26998.06,509.40
10730,2025-10-07,Pune,Maharashtra,Referral,45-54,"Full KYC",1,NULL,0,NULL,NULL
10731,2024-11-07,Ahmedabad,Gujarat,"Bank Partnership",35-44,"Min KYC",1,30,3,1042.42,347.47
10732,2025-11-25,Kolkata,"West Bengal","Merchant Partner",35-44,"Full KYC",0,3,22,12320.98,560.04
10733,2024-06-22,Kochi,Kerala,Referral,45-54,"Full KYC",0,1,93,48605.78,522.64
10734,2024-11-08,Guwahati,Assam,"Merchant Partner",25-34,Pending,0,14,28,17456.88,623.46
10735,2024-10-10,Pune,Maharashtra,Referral,55+,"Min KYC",0,29,38,18372.60,483.49
10736,2025-07-26,Kolkata,"West Bengal","Paid Ad",25-34,"Min KYC",1,47,11,7970.78,724.62
10737,2024-02-01,Bengaluru,Karnataka,"Paid Ad",25-34,"Full KYC",0,1,55,34812.08,632.95
10738,2025-08-27,Patna,Bihar,Organic,45-54,"Full KYC",0,15,4,1352.71,338.18
10739,2024-01-18,Lucknow,"Uttar Pradesh",Organic,45-54,"Full KYC",0,0,65,30567.95,470.28
10740,2024-08-18,Chandigarh,Punjab,"Paid Ad",35-44,"Min KYC",0,5,40,27806.72,695.17
10741,2025-03-11,Kolkata,"West Bengal",Organic,25-34,"Full KYC",0,52,28,14327.59,511.70
10742,2024-04-16,Lucknow,"Uttar Pradesh","Merchant Partner",45-54,"Full KYC",0,1,80,44710.69,558.88
10743,2024-12-23,Mumbai,Maharashtra,Referral,35-44,"Full KYC",0,39,6,2487.26,414.54
10744,2025-12-28,Kolkata,"West Bengal",Organic,25-34,"Min KYC",0,3,13,5934.05,456.47
10745,2025-08-23,Hyderabad,Telangana,"Merchant Partner",25-34,"Full KYC",0,42,12,4544.78,378.73
10746,2024-01-23,Chennai,"Tamil Nadu","Paid Ad",25-34,"Full KYC",0,128,6,3214.11,535.69
10747,2025-03-07,Bengaluru,Karnataka,"Paid Ad",45-54,"Min KYC",0,7,14,11016.82,786.92
10748,2025-03-12,Bengaluru,Karnataka,"Bank Partnership",45-54,"Full KYC",0,49,7,8303.26,1186.18
10749,2024-02-19,Indore,"Madhya Pradesh","Paid Ad",18-24,"Full KYC",0,51,19,23125.49,1217.13
10750,2025-04-19,Kolkata,"West Bengal","Merchant Partner",35-44,"Full KYC",0,18,34,16043.13,471.86
10751,2025-01-15,Bengaluru,Karnataka,Referral,25-34,"Full KYC",0,11,28,11177.71,399.20
10752,2025-05-12,Surat,Gujarat,"Merchant Partner",18-24,"Min KYC",0,42,34,14435.02,424.56
10753,2024-08-05,Mumbai,Maharashtra,Referral,18-24,"Full KYC",1,149,5,4427.12,885.42
10754,2024-07-05,Bengaluru,Karnataka,Referral,25-34,"Full KYC",0,23,36,17085.67,474.60
10755,2025-06-21,Bengaluru,Karnataka,"Paid Ad",25-34,"Full KYC",1,429,4,1871.46,467.87
10756,2025-06-10,Delhi,Delhi,"Merchant Partner",25-34,"Full KYC",0,57,10,5518.02,551.80
10757,2024-04-28,Patna,Bihar,Organic,35-44,"Full KYC",0,2,194,93301.69,480.94
10758,2024-06-06,Jaipur,Rajasthan,Referral,25-34,"Min KYC",0,24,19,9950.87,523.73
10759,2025-03-04,Jaipur,Rajasthan,Organic,18-24,Pending,0,16,12,6132.93,511.08
10760,2025-08-28,Kolkata,"West Bengal",Referral,45-54,"Min KYC",0,38,25,17086.35,683.45
10761,2024-05-27,Hyderabad,Telangana,Referral,25-34,"Full KYC",0,29,30,12494.83,416.49
10762,2024-06-08,Ahmedabad,Gujarat,Organic,18-24,"Full KYC",0,57,5,3234.15,646.83
10763,2025-08-12,Lucknow,"Uttar Pradesh",Referral,18-24,Pending,0,182,4,745.32,186.33
10764,2025-05-23,Chennai,"Tamil Nadu",Organic,55+,"Full KYC",0,0,51,23104.33,453.03
10765,2025-10-20,Pune,Maharashtra,"Merchant Partner",25-34,"Full KYC",0,585,2,1539.05,769.53
10766,2025-07-25,Delhi,Delhi,Referral,35-44,"Full KYC",1,9,66,35049.40,531.05
10767,2025-11-26,Mumbai,Maharashtra,Organic,55+,"Min KYC",0,43,25,11570.17,462.81
10768,2024-05-17,Mumbai,Maharashtra,Referral,25-34,"Full KYC",0,17,7,1706.56,243.79
10769,2024-07-17,Lucknow,"Uttar Pradesh","Paid Ad",18-24,"Full KYC",0,41,10,9116.04,911.60
10770,2024-06-22,Hyderabad,Telangana,"Bank Partnership",35-44,"Full KYC",0,23,11,7715.45,701.40
10771,2024-02-10,Lucknow,"Uttar Pradesh","Merchant Partner",18-24,"Full KYC",1,6,50,19166.84,383.34
10772,2025-07-22,Chennai,"Tamil Nadu",Referral,25-34,"Full KYC",0,8,37,14212.16,384.11
10773,2025-04-28,Pune,Maharashtra,"Paid Ad",18-24,"Full KYC",0,15,7,5298.46,756.92
10774,2024-03-03,Ahmedabad,Gujarat,"Bank Partnership",45-54,"Min KYC",0,5,23,7966.91,346.39
10775,2024-05-24,Delhi,Delhi,Organic,18-24,"Full KYC",0,5,26,15003.13,577.04
10776,2024-05-19,Guwahati,Assam,"Merchant Partner",45-54,"Full KYC",0,27,33,21988.60,666.32
10777,2024-10-21,Bengaluru,Karnataka,"Merchant Partner",25-34,"Min KYC",0,0,16,10005.86,625.37
10778,2024-11-28,Surat,Gujarat,"Bank Partnership",25-34,"Full KYC",0,12,29,10684.29,368.42
10779,2024-07-29,Bengaluru,Karnataka,"Bank Partnership",18-24,"Full KYC",0,34,6,10999.78,1833.30
10780,2025-11-10,Pune,Maharashtra,Organic,35-44,"Full KYC",0,5,15,10787.80,719.19
10781,2024-06-04,Chennai,"Tamil Nadu",Referral,35-44,"Full KYC",0,60,18,6871.33,381.74
10782,2025-02-14,Bengaluru,Karnataka,Organic,35-44,"Min KYC",0,54,7,2791.23,398.75
10783,2024-11-15,Hyderabad,Telangana,Organic,18-24,"Min KYC",0,57,3,1355.45,451.82
10784,2024-10-10,Pune,Maharashtra,"Merchant Partner",25-34,"Full KYC",0,4,18,11756.07,653.12
10785,2025-08-25,Indore,"Madhya Pradesh","Merchant Partner",45-54,"Full KYC",1,25,27,20410.15,755.93
10786,2025-12-15,Chennai,"Tamil Nadu",Referral,18-24,"Full KYC",1,24,4,1284.44,321.11
10787,2024-01-05,Mumbai,Maharashtra,"Paid Ad",35-44,"Full KYC",1,20,2,1511.04,755.52
10788,2024-12-04,Delhi,Delhi,Organic,35-44,"Full KYC",1,63,3,542.94,180.98
10789,2024-03-27,Ranchi,Jharkhand,Referral,45-54,"Full KYC",0,4,29,17450.34,601.74
10790,2024-11-12,Mumbai,Maharashtra,Organic,25-34,"Full KYC",1,58,2,790.56,395.28
10791,2025-03-26,Ahmedabad,Gujarat,"Merchant Partner",25-34,"Full KYC",0,0,120,63962.10,533.02
10792,2024-10-27,Delhi,Delhi,Organic,18-24,"Full KYC",0,81,13,5158.36,396.80
10793,2024-08-13,Pune,Maharashtra,Organic,45-54,"Full KYC",0,20,20,10717.61,535.88
10794,2024-08-15,Hyderabad,Telangana,Referral,25-34,Pending,0,0,148,85240.10,575.95
10795,2024-08-06,Guwahati,Assam,Referral,25-34,"Full KYC",1,409,2,570.67,285.34
10796,2024-08-25,Chennai,"Tamil Nadu","Paid Ad",45-54,"Min KYC",0,22,13,10401.39,800.11
10797,2024-09-30,Bengaluru,Karnataka,Referral,35-44,Pending,0,45,9,6462.63,718.07
10798,2025-05-17,Kolkata,"West Bengal",Organic,18-24,"Min KYC",0,7,20,9761.14,488.06
10799,2024-03-11,Mumbai,Maharashtra,Organic,35-44,"Full KYC",0,25,29,15110.15,521.04
10800,2024-01-30,Chandigarh,Punjab,"Merchant Partner",45-54,"Full KYC",0,21,11,6578.20,598.02
10801,2025-01-12,Hyderabad,Telangana,Organic,25-34,"Full KYC",0,16,25,12860.60,514.42
10802,2025-05-12,Kochi,Kerala,Organic,18-24,"Min KYC",0,2,88,49632.81,564.01
10803,2024-07-07,Indore,"Madhya Pradesh",Organic,55+,"Full KYC",0,67,9,3938.13,437.57
10804,2024-05-26,Delhi,Delhi,"Bank Partnership",35-44,"Full KYC",1,37,12,5066.53,422.21
10805,2025-04-01,Coimbatore,"Tamil Nadu","Paid Ad",45-54,"Full KYC",1,NULL,0,NULL,NULL
10806,2024-10-07,Ranchi,Jharkhand,Organic,25-34,"Full KYC",0,51,25,18356.19,734.25
10807,2025-06-21,Bhopal,"Madhya Pradesh","Paid Ad",45-54,"Full KYC",0,90,13,4578.86,352.22
10808,2024-04-16,Pune,Maharashtra,"Merchant Partner",35-44,"Full KYC",0,72,2,432.51,216.26
10809,2024-03-29,Jaipur,Rajasthan,"Paid Ad",25-34,"Full KYC",0,2,63,31669.98,502.70
10810,2025-02-07,Mumbai,Maharashtra,Referral,25-34,"Full KYC",0,133,29,12422.90,428.38
10811,2024-10-13,Chandigarh,Punjab,Organic,18-24,"Full KYC",1,293,3,794.80,264.93
10812,2025-06-16,Delhi,Delhi,"Paid Ad",25-34,"Full KYC",0,95,15,9281.53,618.77
10813,2025-01-04,Lucknow,"Uttar Pradesh",Organic,55+,"Full KYC",0,3,26,15619.32,600.74
10814,2024-09-15,Bhopal,"Madhya Pradesh",Organic,25-34,"Full KYC",0,349,3,1129.98,376.66
10815,2024-04-26,Guwahati,Assam,"Bank Partnership",45-54,"Full KYC",0,9,40,25771.38,644.28
10816,2024-04-29,Indore,"Madhya Pradesh","Paid Ad",18-24,"Full KYC",0,10,63,30641.06,486.37
10817,2025-07-05,Indore,"Madhya Pradesh",Organic,25-34,Pending,0,52,25,23829.14,953.17
10818,2024-06-14,Lucknow,"Uttar Pradesh","Paid Ad",25-34,"Min KYC",0,0,107,54117.05,505.77
10819,2025-01-01,Kolkata,"West Bengal","Merchant Partner",25-34,"Min KYC",1,158,2,4879.55,2439.78
10820,2025-08-20,Mumbai,Maharashtra,"Paid Ad",25-34,"Full KYC",0,0,93,38926.71,418.57
10821,2025-10-17,Guwahati,Assam,"Paid Ad",45-54,Pending,0,11,74,34143.65,461.40
10822,2024-07-14,Pune,Maharashtra,Referral,25-34,"Min KYC",0,2,32,16513.94,516.06
10823,2024-03-21,Bhopal,"Madhya Pradesh","Paid Ad",18-24,"Full KYC",1,133,3,826.38,275.46
10824,2025-07-19,Hyderabad,Telangana,"Merchant Partner",18-24,"Min KYC",0,41,7,8372.80,1196.11
10825,2025-05-16,Pune,Maharashtra,Organic,35-44,"Min KYC",0,21,32,15792.25,493.51
10826,2024-08-29,Pune,Maharashtra,"Merchant Partner",35-44,"Min KYC",0,201,15,16957.95,1130.53
10827,2025-03-09,Ranchi,Jharkhand,"Paid Ad",18-24,"Full KYC",0,27,25,11443.35,457.73
10828,2024-05-17,Delhi,Delhi,Organic,18-24,"Full KYC",1,91,12,5543.26,461.94
10829,2025-05-26,Chennai,"Tamil Nadu",Organic,45-54,"Full KYC",1,52,1,303.48,303.48
10830,2025-06-14,Delhi,Delhi,"Merchant Partner",35-44,"Min KYC",0,18,31,17859.56,576.11
10831,2024-08-06,Chennai,"Tamil Nadu",Organic,25-34,"Min KYC",1,282,1,320.14,320.14
10832,2024-12-08,Chennai,"Tamil Nadu",Referral,18-24,"Full KYC",0,42,20,9121.74,456.09
10833,2024-08-31,Delhi,Delhi,Organic,25-34,"Full KYC",0,16,22,9415.36,427.97
10834,2024-01-23,Jaipur,Rajasthan,Referral,35-44,"Min KYC",0,0,10,5002.41,500.24
10835,2024-04-02,Indore,"Madhya Pradesh",Organic,25-34,"Full KYC",0,139,13,5202.19,400.17
10836,2025-12-01,Indore,"Madhya Pradesh",Referral,25-34,"Full KYC",0,36,8,12815.45,1601.93
10837,2024-11-28,Lucknow,"Uttar Pradesh",Referral,35-44,"Full KYC",0,33,18,9238.73,513.26
10838,2024-04-17,Delhi,Delhi,"Merchant Partner",35-44,"Full KYC",1,NULL,0,NULL,NULL
10839,2024-02-02,Ahmedabad,Gujarat,Organic,25-34,"Full KYC",0,120,6,2526.27,421.05
10840,2024-09-14,Jaipur,Rajasthan,Referral,45-54,Pending,0,16,38,19865.53,522.78
10841,2025-12-18,Surat,Gujarat,Referral,35-44,"Min KYC",0,8,128,59513.77,464.95
10842,2024-10-07,Lucknow,"Uttar Pradesh","Merchant Partner",18-24,"Full KYC",1,358,3,441.18,147.06
10843,2025-12-30,Ahmedabad,Gujarat,"Paid Ad",25-34,"Full KYC",0,79,13,6695.31,515.02
10844,2024-12-23,Lucknow,"Uttar Pradesh",Organic,25-34,"Full KYC",0,53,9,8927.16,991.91
10845,2025-07-11,Patna,Bihar,Organic,35-44,"Full KYC",1,110,3,2315.51,771.84
10846,2025-07-27,Kolkata,"West Bengal",Organic,45-54,"Full KYC",0,3,47,19511.81,415.14
10847,2024-01-21,Delhi,Delhi,Organic,18-24,"Full KYC",1,117,6,1957.25,326.21
10848,2024-01-05,Indore,"Madhya Pradesh",Organic,35-44,"Full KYC",0,18,16,7914.16,494.64
10849,2025-11-04,Ahmedabad,Gujarat,"Paid Ad",25-34,"Full KYC",1,6,101,83203.06,823.79
10850,2025-11-11,Jaipur,Rajasthan,"Merchant Partner",45-54,"Full KYC",0,4,60,26370.91,439.52
10851,2024-04-06,Bengaluru,Karnataka,"Merchant Partner",18-24,"Min KYC",0,6,44,27172.04,617.55
10852,2025-04-16,Delhi,Delhi,Organic,35-44,"Full KYC",1,22,7,3085.60,440.80
10853,2025-11-05,Bhopal,"Madhya Pradesh",Organic,55+,"Full KYC",0,17,8,3399.88,424.99
10854,2025-11-24,Mumbai,Maharashtra,"Paid Ad",25-34,"Full KYC",1,100,3,2880.05,960.02
10855,2024-08-04,Hyderabad,Telangana,"Paid Ad",25-34,Pending,0,22,34,17644.31,518.95
10856,2025-08-19,Chennai,"Tamil Nadu",Referral,35-44,"Full KYC",1,4,6,5617.03,936.17
10857,2025-04-16,Mumbai,Maharashtra,"Merchant Partner",18-24,"Full KYC",0,18,92,48141.54,523.28
10858,2025-11-08,Kolkata,"West Bengal",Referral,25-34,"Full KYC",0,5,59,35493.68,601.59
10859,2024-04-17,Mumbai,Maharashtra,Organic,25-34,"Full KYC",0,13,24,8549.75,356.24
10860,2025-03-14,Bengaluru,Karnataka,Referral,18-24,"Full KYC",0,76,20,8802.05,440.10
10861,2024-01-18,Ranchi,Jharkhand,"Paid Ad",45-54,"Full KYC",0,9,45,22246.12,494.36
10862,2024-09-17,Kolkata,"West Bengal",Organic,25-34,"Full KYC",0,98,9,2529.82,281.09
10863,2024-01-09,Guwahati,Assam,Organic,45-54,"Full KYC",0,16,34,13022.78,383.02
10864,2024-11-19,Chennai,"Tamil Nadu","Bank Partnership",25-34,"Full KYC",0,24,19,7856.24,413.49
10865,2025-08-15,Bhopal,"Madhya Pradesh","Paid Ad",25-34,"Full KYC",0,13,34,15686.33,461.36
10866,2025-04-25,Mumbai,Maharashtra,"Paid Ad",55+,"Min KYC",0,5,24,9591.72,399.66
10867,2024-08-19,Bengaluru,Karnataka,Organic,25-34,"Full KYC",0,8,6,2538.84,423.14
10868,2024-11-07,Bengaluru,Karnataka,"Bank Partnership",25-34,"Min KYC",0,5,66,30492.73,462.01
10869,2024-09-25,Mumbai,Maharashtra,Referral,35-44,"Full KYC",0,36,17,9545.02,561.47
10870,2025-06-18,Coimbatore,"Tamil Nadu",Organic,18-24,"Min KYC",1,216,3,4195.12,1398.37
10871,2024-07-13,Chennai,"Tamil Nadu",Referral,35-44,"Full KYC",1,432,1,471.61,471.61
10872,2024-03-08,Kolkata,"West Bengal",Referral,18-24,"Full KYC",0,45,15,4790.24,319.35
10873,2025-01-04,Chennai,"Tamil Nadu",Organic,18-24,"Min KYC",0,27,8,6211.17,776.40
10874,2025-08-28,Bengaluru,Karnataka,Referral,55+,"Full KYC",0,12,10,1947.25,194.73
10875,2024-12-14,Chandigarh,Punjab,Organic,18-24,"Min KYC",0,6,66,34408.83,521.35
10876,2024-05-29,Jaipur,Rajasthan,Referral,45-54,"Full KYC",0,150,3,1058.19,352.73
10877,2024-02-03,Mumbai,Maharashtra,Referral,25-34,"Full KYC",0,34,7,2873.10,410.44
10878,2025-11-20,Pune,Maharashtra,Organic,18-24,"Full KYC",0,11,43,25292.78,588.20
10879,2025-07-09,Mumbai,Maharashtra,Organic,25-34,"Min KYC",0,14,76,40411.17,531.73
10880,2024-04-23,Jaipur,Rajasthan,"Bank Partnership",18-24,"Min KYC",0,12,65,31199.36,479.99
10881,2024-02-23,Chennai,"Tamil Nadu",Organic,18-24,"Min KYC",0,122,6,2711.57,451.93
10882,2024-04-04,Nagpur,Maharashtra,Referral,25-34,"Full KYC",0,58,18,6436.47,357.58
10883,2024-10-01,Coimbatore,"Tamil Nadu","Paid Ad",25-34,"Full KYC",0,287,5,2972.87,594.57
10884,2025-08-15,Mumbai,Maharashtra,"Merchant Partner",35-44,"Full KYC",1,81,7,3094.09,442.01
10885,2024-04-26,Mumbai,Maharashtra,"Paid Ad",25-34,"Min KYC",0,50,7,2316.84,330.98
10886,2025-08-20,Nagpur,Maharashtra,Organic,25-34,"Min KYC",1,76,12,9772.38,814.37
10887,2024-01-02,Chennai,"Tamil Nadu","Paid Ad",25-34,"Full KYC",0,6,18,7843.31,435.74
10888,2025-06-23,Pune,Maharashtra,Referral,25-34,"Min KYC",0,90,18,7876.59,437.59
10889,2024-07-25,Kolkata,"West Bengal","Paid Ad",45-54,"Full KYC",0,453,2,710.53,355.27
10890,2025-12-02,Pune,Maharashtra,Referral,18-24,"Full KYC",0,14,28,14594.31,521.23
10891,2024-12-13,Ahmedabad,Gujarat,Organic,18-24,"Full KYC",0,1,151,83897.39,555.61
10892,2024-07-16,Coimbatore,"Tamil Nadu",Referral,25-34,"Full KYC",1,NULL,0,NULL,NULL
10893,2024-06-26,Kolkata,"West Bengal",Organic,35-44,"Full KYC",0,39,13,5205.65,400.43
10894,2025-08-26,Bengaluru,Karnataka,"Paid Ad",25-34,"Full KYC",1,50,8,5022.10,627.76
10895,2024-10-21,Delhi,Delhi,Organic,18-24,"Full KYC",0,4,122,63243.41,518.39
10896,2024-09-13,Guwahati,Assam,"Merchant Partner",45-54,"Full KYC",0,18,21,12484.95,594.52
10897,2025-06-21,Kolkata,"West Bengal",Referral,18-24,"Full KYC",0,32,11,4293.46,390.31
10898,2025-01-27,Kolkata,"West Bengal",Organic,35-44,"Min KYC",0,257,5,3241.26,648.25
10899,2025-04-29,Mumbai,Maharashtra,"Paid Ad",35-44,"Full KYC",0,6,11,5615.15,510.47
10900,2024-11-21,Nagpur,Maharashtra,"Merchant Partner",35-44,"Full KYC",0,80,29,15705.73,541.58
10901,2024-02-16,Pune,Maharashtra,Organic,25-34,"Full KYC",0,31,7,4301.03,614.43
10902,2024-01-05,Ranchi,Jharkhand,"Paid Ad",45-54,"Full KYC",0,122,13,5469.90,420.76
10903,2024-01-29,Delhi,Delhi,"Merchant Partner",25-34,"Full KYC",1,217,1,406.92,406.92
10904,2025-02-23,Bengaluru,Karnataka,"Paid Ad",18-24,"Full KYC",0,16,26,11481.59,441.60
10905,2025-01-09,Delhi,Delhi,Referral,18-24,"Full KYC",0,11,7,1921.04,274.43
10906,2025-06-29,Hyderabad,Telangana,"Paid Ad",45-54,"Full KYC",0,35,26,14984.91,576.34
10907,2025-10-15,Guwahati,Assam,Referral,45-54,"Full KYC",0,50,22,11338.07,515.37
10908,2024-05-07,Hyderabad,Telangana,Referral,45-54,"Full KYC",0,75,6,2623.76,437.29
10909,2025-11-29,Indore,"Madhya Pradesh",Organic,25-34,"Min KYC",0,1,1547,815305.23,527.02
10910,2025-11-11,Surat,Gujarat,Referral,25-34,"Full KYC",0,0,289,137839.24,476.95
10911,2025-03-25,Bengaluru,Karnataka,"Merchant Partner",35-44,"Full KYC",0,12,171,92522.87,541.07
10912,2025-01-22,Kolkata,"West Bengal",Organic,45-54,"Min KYC",0,3,62,37945.06,612.02
10913,2024-05-08,Patna,Bihar,Organic,45-54,"Full KYC",0,19,13,9256.04,712.00
10914,2024-05-10,Ahmedabad,Gujarat,Organic,25-34,"Full KYC",0,2,12,4084.43,340.37
10915,2024-01-14,Bengaluru,Karnataka,Organic,45-54,"Min KYC",0,17,6,5486.74,914.46
10916,2025-04-16,Patna,Bihar,Referral,25-34,"Full KYC",1,NULL,0,NULL,NULL
10917,2024-11-12,Kolkata,"West Bengal","Merchant Partner",18-24,"Full KYC",1,279,1,449.10,449.10
10918,2024-05-20,Guwahati,Assam,Organic,18-24,"Full KYC",0,27,24,9184.06,382.67
10919,2024-04-07,Ahmedabad,Gujarat,"Merchant Partner",35-44,"Full KYC",0,13,61,22459.75,368.19
10920,2024-02-16,Pune,Maharashtra,"Paid Ad",18-24,"Full KYC",0,15,26,14393.31,553.59
10921,2025-04-12,Pune,Maharashtra,Referral,25-34,"Full KYC",1,7,3,919.86,306.62
10922,2025-05-15,Kochi,Kerala,Organic,18-24,"Full KYC",1,162,3,2605.64,868.55
10923,2025-04-06,Guwahati,Assam,Organic,25-34,"Full KYC",0,17,131,69207.47,528.30
10924,2024-03-21,Hyderabad,Telangana,Organic,45-54,"Min KYC",0,4,12,3976.96,331.41
10925,2024-01-31,Delhi,Delhi,Organic,45-54,Pending,0,35,2,730.60,365.30
10926,2024-03-18,Mumbai,Maharashtra,Referral,35-44,"Min KYC",0,9,53,38665.97,729.55
10927,2025-07-02,Bengaluru,Karnataka,Organic,18-24,"Min KYC",1,80,4,1138.27,284.57
10928,2025-06-24,Hyderabad,Telangana,Referral,45-54,"Full KYC",1,32,4,3238.14,809.54
10929,2024-08-03,Pune,Maharashtra,"Merchant Partner",25-34,"Full KYC",0,0,29,17679.52,609.64
